"","23R8925|009|CD11c","23R8925|010|CD11c","23R9663|015|CD11c","23R9663|016|CD11c","23R9663|004|CD11c","23R9663|005|CD11c","23R9663|006|CD11c","23R9663|007|CD11c","23R8925|013|CD11c","23R8925|014|CD11c","23R8925|017|CD11c","23R8925|018|CD11c","23R9663|009|CD11c","23R9663|002|CD11c","23R9663|013|CD11c","23R9663|001|CD11c"
"EPOR",26.9018516505287,26.2131741236503,32.1258524632076,28.4485088447401,27.6195242691312,30.2095020227965,25.275211569604,27.7610410113741,32.1220673893791,29.3337494492151,28.8257040695452,29.4628937731085,29.4546807198816,35.3584425456622,23.133199822362,36.0839434920581
"GTF3C1",39.1090625111212,38.9341170604464,35.3240665505767,35.9936783489097,40.4652459031769,38.5265171221982,38.2954266736038,40.1349992268793,32.0203113452741,38.4177576046704,33.8362266024196,35.5171625113822,35.8171389737967,42.8639877248361,34.2376684719867,45.2848938215388
"IHH",29.8176935519223,25.1682620656658,29.6415753469657,28.2305825108225,32.3625387095809,29.220314294358,30.0794680069393,29.2503462181651,29.4087637958778,29.5732434215996,30.5653655384866,29.3849352447256,32.2276255341182,36.3453773569713,18.061915783631,35.4137285203758
"VEGFC",30.5432929802408,33.3711699657124,37.032482125702,38.2193086030726,39.0759222642871,40.7503900054414,37.7247868607586,40.8814915793813,34.4225434216179,32.6108960915678,26.8651246840323,21.8326090145496,34.7642181548589,42.9790134975042,29.3252299912383,38.6629649848669
"KLRF1",29.1421966256383,25.2804029912424,30.6517409246753,33.8464343513767,32.1783633083928,31.0078993232973,29.2304947790719,32.3362929789601,28.0827235459248,29.9090921061232,28.7214737689511,27.2979914151388,22.150368059536,31.0769617434756,26.0845956230144,31.0283405652233
"IL17A",29.7799672385564,29.5344142650536,30.552508292258,32.555954266396,29.2899872483047,31.0134521591074,30.2708441818836,33.009886730778,29.566938833422,26.4883604148507,20.4275998172862,29.396607819014,36.118843448659,35.8934428821387,20.80025571898,36.0892283812075
"RB1",44.9196587038143,43.0822951301821,44.8915508085067,45.3478081140092,50.525159990338,45.928079223048,46.0106011029606,44.6555707469906,60.6618824085074,57.6694633419537,53.8659963169693,48.6148116108804,56.2122569437293,49.1156922701468,60.4080647071085,43.3540536348701
"GOT2",42.8445571498449,42.7236828301393,44.0462047275361,43.8617917375427,45.5715865415378,45.0662057160475,46.5001834165314,42.8461155344439,43.4652765313379,44.3722399384435,50.723257834113,39.1398676034054,40.3181882338728,42.1815291470792,40.7795186894858,41.1279598022094
"RET",26.0139993787192,25.9070735421854,26.2627812689267,27.8675760154271,24.4358126384135,24.9877256609429,24.5709966304526,27.9439535592714,29.1722529029417,29.9499472089044,28.0422118096801,25.1433036805168,25.8553860283866,33.3444739770886,27.5765964517889,39.9052615728588
"CPSF7",47.8303706595004,48.3022983053096,46.6459132970241,39.2177823195074,41.8865354819403,42.13391712821,45.9935987652272,41.4788018585255,39.7474451370555,45.0331031666382,58.1367971279937,55.899388764463,44.475460684909,40.740544715035,45.7207510215694,36.9034460362736
"ANLN",37.0324644320991,38.0335995607028,36.0390098370332,38.6532415460067,43.9912398599453,38.5106620507636,39.7150456557783,42.3199796500115,33.6211413059168,33.5207234544447,36.5065425975029,29.4329883181607,39.8646366092341,42.7967365792519,30.5512963941137,38.9001652259529
"TNFRSF10B",46.8250359402876,48.7888966990376,47.2977725131138,43.1581576821165,47.0445619757407,42.2518075519102,43.0932425947194,46.1111008720346,46.6756335676981,54.8092450225661,49.1760165369987,42.9952152558199,51.560847266657,47.567376632734,46.4417406138201,45.4409932534942
"TNFSF4",25.7199874149734,28.5092262162489,28.1644405863543,28.7205825819519,32.8170977297266,31.8435863631737,26.6816005795354,29.7382832451371,28.5754632522851,33.1312570813441,28.2665638066606,27.2856281893162,29.9012963944385,35.1630104406275,22.3046029219747,39.9665900164997
"C3",120.302386961028,114.976362827112,132.907435188835,91.2362920895671,56.3929079493839,93.8682474684148,81.9941998300676,64.6308820124942,94.6010056814996,84.8610371076784,71.861114660011,57.610553159183,92.6217626565916,53.6589856763479,117.15162322487,55.6769320531493
"PCK2",34.3735919764607,36.6393377306699,37.7151731442924,33.8617005982233,41.6295194987062,38.1703365105275,38.9060792998071,38.592349756113,39.9943623989048,36.5989299839814,40.8148021926834,41.8566160223134,37.8079158058768,35.1450058175434,39.3371624236368,36.8630177543643
"FAM124B",29.594119964795,34.8190743970812,33.5718968499554,34.623648774548,36.3051247705346,35.6771850535838,33.5814399770365,34.3241169531654,29.9025172149099,32.3354451843678,32.761571571036,36.3327611368725,32.5672749976486,42.3022176422216,35.0942239109452,32.8104677180702
"DNMT1",59.7020366738213,61.2695531191965,62.1816382366255,57.9660683525519,60.231281462477,59.9300384398869,61.5180954470326,56.5476643383521,53.144460009033,54.7407251750078,43.146268793695,45.354082023895,58.1471821844934,48.3006263218467,73.8514429685149,53.2342099549237
"E2F1",26.6893208073259,27.9654452500672,25.7383360644355,27.4878089678168,30.9062351505463,27.4463270182271,30.127771845799,28.1562458554773,28.7093505716836,29.795479714943,25.9488019802885,32.3450200322336,29.6928180196142,31.3619389053778,20.9391890283027,32.3739302499527
"RBL2",131.738735535887,110.273582343789,100.463105914978,83.4523837338857,73.5010690737035,88.2101238174599,86.1733100803948,77.6729306004714,56.428739606818,77.029884191939,182.996775379793,138.174147427986,59.5145236727264,63.829332468301,71.1026703867315,57.7506704897704
"ANGPTL4",29.394101276167,33.6163364257754,29.3177592614799,34.6023907889262,35.4852369057544,32.7795581383069,32.841964090777,36.0329165329907,36.8839392785209,33.9894240191252,28.2171248265153,30.1252969258141,36.0128270887484,38.8497986531961,25.5406890871229,33.7652293868354
"RIMKLA",22.892032249752,20.1218159828399,23.0675746731391,26.3793436993352,24.1385929730047,24.7695108866881,22.706496146114,26.2640016786785,24.3424296414368,24.9321198123363,26.0074232180266,24.3853596122691,27.3571354941588,30.7697783219033,20.4699250718622,30.8662477211999
"THEM4",43.9923670358934,45.2789462319241,43.6115044945235,40.9692537723535,36.5951379045735,41.2812468998735,38.3673242877934,42.8924906936444,32.4419137316078,37.2922157471099,44.3970287320922,48.0046290295673,35.7763660914319,44.9084100906608,36.5178061496953,44.015558857815
"MAPT",28.5052724075647,31.2226510026719,31.3489641384993,33.2437029529153,32.1440379840502,35.0736695149519,33.6577275973896,31.661722663228,28.9385255606647,34.6746233932302,28.8225505052664,28.3133737178876,33.9776254135063,36.5842077572586,27.6294255680144,36.1619813292642
"CCL15",29.5980786478979,32.3220339631797,24.6161559612098,24.4330437069431,24.1535209949164,23.5347203735152,27.3245702184175,23.9701965238287,21.1839824342282,44.7789389040347,56.79015313232,34.1303311958684,24.5995122467642,39.7037791709682,16.0638040360477,50.6906672274377
"CXCL10",40.9062545836171,40.7510163844321,30.6784205147025,45.8433304161705,31.988441951044,24.7240217876908,24.3708823334928,25.7194170592667,78.8328340773959,38.4392594633802,27.6773085452442,26.3863856325408,134.456632660056,30.9929820779224,60.6633356898943,36.5743049035812
"POLR2D",40.4760927608366,41.0753086299355,33.6981275655288,37.3945901983159,33.4483445040205,38.0951900937106,36.6864829204461,37.6019301801072,36.6161184323002,39.7387219953401,34.4739447279618,44.0576200266259,38.0052310575128,38.1322486508735,41.8083469320711,44.5123813799706
"BAX",88.970420785568,94.43167437449,85.8110686493446,76.9335462789866,81.442216257781,79.6713593987313,83.779516859589,73.0641733910075,77.9638861129809,78.2355584468897,84.168020971729,78.0420882802807,79.0662711120433,72.3962532826738,92.2398658880967,57.9467652282375
"PRLR",27.2622225501809,28.2263013111603,23.9173846074343,29.0962091568179,28.4562347254488,27.2923198824449,27.5840683438829,30.8403984068751,32.5683883597238,27.2517950080572,23.6637523214911,21.9711048559815,30.0501971520383,37.2261586976856,24.5157053878374,33.6945902126515
"IL17B",23.0395424249095,28.7132623956062,26.081941453264,28.7358350549298,35.0009992273928,30.516112268906,28.8135241331552,33.1988796970543,32.2783837686228,27.0575595236371,31.5934181169983,23.446704914576,30.9308572694751,32.0790811047064,18.1027071648664,40.6463692185228
"HELLS",41.2099707866405,38.4731881101583,37.0457173980898,36.3236341003757,40.449152754042,37.2340340130111,37.7022174368254,39.1368171839505,32.4643338730794,35.193403374194,26.1811373022886,26.8178490636934,34.8132745405116,43.533049647028,27.3611278838668,33.83385846831
"MAGEC1",33.1014787894621,34.7861964257799,33.5021970529474,32.8994085129285,32.6319335356406,34.2407323641086,33.9768223560144,36.2240854127305,27.6367394019275,31.2909280497223,29.0524846886302,34.1788135163505,35.0234922074601,42.7619366700453,33.7904598863893,35.0761668670885
"KEAP1",36.2620912414028,34.1681461038812,34.604273620438,36.8954675865425,37.4605179873962,35.6499217960763,34.5270340884478,31.1055350845886,28.557933647282,34.8106626429031,31.6865644303952,36.15044826807,37.2047837246406,37.4586586435017,32.8828773137503,31.388990625228
"FZD6",24.7898579732634,29.0308094127823,31.6842336285442,29.6726299243555,29.0674544339097,28.5143784573494,29.2088754357751,29.2625757555207,31.0604592346308,29.6824608911951,29.6602058591538,27.6194254132065,31.6819053095415,30.6540370243206,26.231975602277,35.9122513438824
"RBX1",63.6650383589895,62.7793982099841,59.9687864955364,61.6219080207365,58.63212072817,58.8043241508798,61.4794298727797,58.0324826695024,63.7008225383343,57.3124339221857,49.3166254102356,61.9155480663286,58.9288541573868,51.9997026992091,62.4816250001385,48.7635706252032
"HPGD",30.50267470703,28.6861150442445,26.9290447048334,27.5841565960199,34.3627812895477,30.9412663417885,29.2098245875871,32.2345073464582,29.6633424831775,26.3586682066852,24.231609798727,22.2564366813979,30.5040761612052,41.0418926607288,26.1376135313999,37.4940382768515
"DAB2",89.7517853609728,72.4374172436403,88.0725807105851,88.2797823359949,105.726490716839,104.33036783807,122.555522779393,128.47382906007,138.246160977148,83.8796757042249,68.2038042372814,56.1594318918389,54.3320971023698,92.8313142983946,77.3317748454453,82.31974907228
"PPP3CB",37.2343147602877,38.812515351107,39.4296991755717,37.899502449222,39.4605548613777,35.9372126087601,37.4235769410815,37.9796417095397,36.0247602899213,39.3458557950155,44.2975018148624,42.8096639149406,35.6959354605815,34.2383115571711,35.1741926325108,31.5632449023036
"WNT11",23.7392333045959,22.8704389936045,25.2504556756048,27.5199583093916,28.6280915925827,26.0134652675917,24.4570582311378,28.0453578354023,27.2110707878879,30.1629995041189,17.8118691224256,22.7689048494554,27.9394338842477,33.2814307426265,28.8324068290306,31.2126368172816
"APOL6",68.0023874382595,65.132558753429,50.5454282256319,67.8013275409061,55.0118288309501,54.477165305163,56.1135663636264,52.1893551269852,90.0274897964218,56.7532869658582,50.1312918619407,49.553696227968,81.6317299704031,56.6077674563758,80.6416783084592,59.9859214055662
"LAMA3",36.0460874095411,33.0617223387174,34.9381387471833,31.9209700939187,35.3761192619095,32.3046825746708,33.1309015063931,34.7699147628008,30.0375761788519,31.2033129302292,36.2730060939137,33.10967746969,31.8523172865189,34.8393506397632,28.8910097656406,31.0841853924248
"C7",124.845053191784,106.584506062388,107.808876865425,97.1966160394631,91.8521523295659,105.932656032929,104.864340220293,116.866088834526,131.083078443462,107.389273680243,80.3551451153583,101.622351191178,81.2543918821018,106.823140273228,117.828187390042,110.673369234143
"IFNAR1",31.155341559692,34.8946118506297,29.1318025813264,34.8227722630168,34.6079384668538,32.6707927602577,32.0090914230265,34.7986045091131,36.3196006571762,38.7534334774232,25.0371734090451,27.8950226991215,35.1940174790865,37.0594866714252,29.4311000021939,35.3785923787497
"HSPA6",33.4163991133036,37.6865503925673,53.9633813213483,60.1219465780674,53.3544888305006,49.4569339929047,49.3872648042508,46.5548969283668,80.305110535482,62.7226730481657,50.3894801696596,44.4319851369534,67.9549717766703,53.0614674777194,58.3797382262447,49.2108397785771
"COX4I1",236.393153988539,230.160528830703,233.628024667129,199.887795623873,218.560660182941,225.836441452652,218.869553593846,191.363385356944,143.505702766848,164.210811384653,229.497593166705,235.157198928873,146.475841165427,153.823808668672,196.320102103233,146.2799054172
"WIPF1",123.914425809664,128.629266421216,109.745098022705,98.4343603430592,94.6682487033138,97.6585828929292,93.620331687545,88.9259033988505,71.9151267259195,95.4919648318577,141.918064281896,129.131260735933,86.7409989591336,82.8957509358942,87.1712056751227,67.5751900859181
"ATG7",47.5936419115461,53.2759315768682,51.16877743825,48.0727378251923,58.625261325742,52.9217103499417,49.0697453353796,55.6040913050016,47.7637201552345,47.3064338041036,49.4759370795983,52.659730167586,48.036985684979,51.9597738687844,44.3758905096213,53.0386982927177
"CIC",48.5500421241024,42.4966133385262,43.4783714326339,42.8789044427305,42.689512122954,41.4994282145217,38.9591868910808,41.4626047423472,49.1181416038961,48.9063300566771,55.580019569062,44.2446997646176,39.6792594859406,43.4451839799667,44.6729169923125,40.1847831194435
"GNG7",28.3812848867699,29.0300227956398,35.06306516804,30.1315175787188,30.3207682476464,33.0576534417836,30.8886767767604,33.3440234712445,27.5898766204914,34.4546214233484,32.2861091179853,36.3602887548936,26.0917446474044,34.2700137518357,37.4088308359316,39.4422386702421
"SEMG1",26.4953100619679,28.4323571787729,29.3177592614798,31.1823041708239,30.1865918112195,28.6600871041997,27.7333959392461,31.2172579142266,33.3520031363637,28.5580875814825,29.780498847534,29.295221028027,29.1597458832174,27.0904052539409,28.0133147199586,32.3029859661135
"RAC1",76.4075065893838,74.4592491038671,75.6969631232883,71.9654816373468,70.149339257556,75.9546145515189,77.9184241658363,76.1917182158048,85.7990991480754,74.9606863892179,81.8420009172927,95.3940313169706,75.4331374506461,67.4634604952304,89.8344399663466,63.4190932625874
"PPL",23.1176029529704,22.941698662578,26.0081293824069,27.8537419253844,24.5940839166729,24.6131393126471,25.5651034437026,26.6670132460028,25.5858756543742,20.5649525255234,23.5873712451499,25.2303502323877,27.3972487986393,28.6365083218737,19.7684268582638,33.7138222972182
"KRT14",30.5123544360212,29.5483517863194,29.7642164070953,29.3245280671,27.2603827820222,29.4544148050475,28.6704725673602,29.2253331286678,28.5679394325866,26.8019194676386,23.8322206835287,32.6710886427971,29.2648306238555,33.6842370533032,30.905096025987,43.6533704063098
"CACNA1H",27.7939227856741,24.625855120598,24.26000496535,26.9254312195196,30.1187288845039,25.2173150505274,25.7848343758248,27.2747139694737,25.21036807942,23.0258180496014,27.2588937825031,25.3251940679067,26.994215867221,34.5740455129825,27.1628379392799,26.3618595704804
"TMEFF2",28.3742608226169,27.30869941992,30.9245340952593,27.9599835214898,31.8341917460839,32.3974323011457,30.5147081381698,30.617254527194,33.2036376118497,32.6323757101897,26.3613959109777,28.4695342724475,33.824967658399,36.203315345259,23.8328407602149,34.5373743413204
"TNFRSF14",71.9967161430301,60.9931476518211,59.9052713558189,57.8083671434164,58.1040649869129,58.3026559327837,60.0432197842513,53.4857390242353,59.6810632217878,55.5212802784875,69.3207896468313,73.7886557341162,65.451961030219,57.9116095379225,49.8756858170255,60.9868378923672
"PVRIG",69.8896509611772,72.6773674200961,66.76436356411,61.3965180745164,53.0712881227871,60.8655591449081,62.9077412490141,57.2028609882389,51.6448429668118,63.1958987972311,101.150322717026,94.4834194377556,57.6819151646456,55.5331974979057,67.9548342731004,48.4323860644008
"TPR",50.4443839559456,53.2651750784242,44.3713216285206,47.2104851449224,43.7342816389801,43.8131307882662,44.441917603407,44.1737447929426,44.9479606320795,48.8192261750707,53.1074112677432,49.3871429072592,41.252275357087,39.7543692795618,38.5531296865146,44.9774984486966
"CDC6",27.1653156425403,30.7985439580549,29.8404713143151,29.8542484866594,30.2910950159585,32.7127525657155,29.9341976908062,30.841594725533,29.6820020644473,30.8284028249648,28.2788696727986,25.1345672976979,31.5166501119381,30.9054513835125,22.0995045502115,29.4808124364843
